user_id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed,day_account_created,year_account_created,month_account_created,dayofweek_account_created,month_name_account_created,dayofyear_account_created
5963k67j0y,2014-04-20,20140420165751,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF,search_results,click,view_search_results,iPad Tablet,6861.0,Sunday,2014,4,6,April,110
fwov59wvy8,2014-05-02,20140502022019,UNKNOWN,-unknown-,57.0,basic,0,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,NDF,search_results,click,view_search_results,Windows Desktop,36774.0,Friday,2014,5,4,May,122
wu99ikjs6k,2014-01-09,20140109042535,2014-01-10,FEMALE,24.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,search,click,view_search_results,Android App Unknown Phone/Tablet,15252.0,Thursday,2014,1,3,January,9
ucgks2fyez,2014-01-01,20140101010900,2014-12-18,-unknown-,48.0,basic,0,en,seo,yahoo,untracked,Web,iPad,Mobile Safari,other,show,view,p3,iPad Tablet,19473.0,Wednesday,2014,1,2,January,1
z8fb542p1b,2014-06-14,20140614124859,UNKNOWN,-unknown-,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,edit,view,edit_profile,Tablet,719.0,Saturday,2014,6,5,June,165
q2hupg27zm,2014-02-17,20140217171011,2014-03-18,MALE,35.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,payment_instruments,data,payment_instruments,Android App Unknown Phone/Tablet,17104.0,Monday,2014,2,0,February,48
55hbmqaela,2014-05-18,20140518213959,UNKNOWN,FEMALE,24.0,basic,0,zh,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,similar_listings,data,similar_listings,Mac Desktop,7.0,Sunday,2014,5,6,May,138
fs8c1grt3g,2014-04-14,20140414185053,2014-04-15,FEMALE,22.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,DE,ask_question,submit,contact_host,Windows Desktop,437.0,Monday,2014,4,0,April,104
tjvo38ndr1,2014-02-12,20140212171240,2014-03-30,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,lookup,UNKNOWN,UNKNOWN,Mac Desktop,465.0,Wednesday,2014,2,2,February,43
rx8cthmo8s,2014-06-08,20140608180906,UNKNOWN,MALE,49.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF,personalize,data,wishlist_content_update,Mac Desktop,1369.0,Sunday,2014,6,6,June,159
6x4xbvrfxg,2014-03-02,20140302223540,2014-03-03,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,GB,ajax_get_referrals_amt,-unknown-,-unknown-,Windows Desktop,4003.0,Sunday,2014,3,6,March,61
1s40zoghvc,2014-04-21,20140421201354,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,NDF,personalize,data,wishlist_content_update,Mac Desktop,2092.0,Monday,2014,4,0,April,111
21pfv7asiw,2014-01-29,20140129062459,2014-01-30,FEMALE,25.0,basic,0,ja,direct,direct,linked,Web,Mac Desktop,Chrome,other,UNKNOWN,message_post,message_post,Mac Desktop,350245.0,Wednesday,2014,1,2,January,29
zewe3uog1i,2014-05-11,20140511192039,2014-06-04,MALE,40.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,CA,index,-unknown-,-unknown-,Android Phone,915.0,Sunday,2014,5,6,May,131
gwifq48lsv,2014-02-28,20140228061409,UNKNOWN,FEMALE,33.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,show,view,p3,Android App Unknown Phone/Tablet,6899.0,Friday,2014,2,4,February,59
a9e17n5wbv,2014-02-10,20140210192834,2014-04-01,FEMALE,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,GB,calendar_tab_inner2,-unknown-,-unknown-,Mac Desktop,4489.0,Monday,2014,2,0,February,41
50iuz724b7,2014-04-11,20140411230833,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,NDF,show,view,p3,Mac Desktop,5522.0,Friday,2014,4,4,April,101
u2h3h55m1o,2014-02-01,20140201161237,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,548.0,Saturday,2014,2,5,February,32
b8n6swd4kx,2014-03-29,20140329012126,UNKNOWN,FEMALE,24.0,facebook,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,NDF,ajax_referral_banner_experiment_type,-unknown-,-unknown-,Windows Desktop,28519.0,Saturday,2014,3,5,March,88
awx4b8tjrg,2014-04-22,20140422034748,2014-04-22,-unknown-,60.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show_personalize,data,user_profile_content_update,Windows Desktop,642.0,Tuesday,2014,4,1,April,112
zf0355ykiy,2014-01-30,20140130233103,UNKNOWN,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,index,view,view_search_results,Windows Desktop,3847.0,Thursday,2014,1,3,January,30
zfmeuxmszb,2014-03-17,20140317043728,2014-11-22,FEMALE,34.0,facebook,0,en,other,email-marketing,tracked-other,Web,iPad,Mobile Safari,other,search_results,click,view_search_results,iPad Tablet,36183.0,Monday,2014,3,0,March,76
8nhy12rg47,2014-05-26,20140526175702,2014-05-27,MALE,26.0,facebook,0,zh,direct,direct,untracked,Web,Mac Desktop,Chrome,DE,show,view,user_profile,Mac Desktop,126.0,Monday,2014,5,0,May,146
jr0rbz8zlx,2014-04-24,20140424024651,UNKNOWN,MALE,33.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,update,submit,update_user,Android App Unknown Phone/Tablet,23665.0,Thursday,2014,4,3,April,114
hazgby9r09,2014-01-31,20140131125918,UNKNOWN,MALE,45.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,social_connections,data,user_social_connections,Android App Unknown Phone/Tablet,264.0,Friday,2014,1,4,January,31
jph3iv80ro,2014-05-22,20140522234431,UNKNOWN,FEMALE,41.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,similar_listings,data,similar_listings,Windows Desktop,3.0,Thursday,2014,5,3,May,142
4px5z74mic,2014-02-20,20140220075103,2014-10-09,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,track_page_view,UNKNOWN,UNKNOWN,Windows Desktop,2313.0,Thursday,2014,2,3,February,51
il8lfnsgad,2014-05-07,20140507235806,2014-05-09,MALE,27.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,dashboard,view,dashboard,Windows Desktop,56351.0,Wednesday,2014,5,2,May,127
ppyvu6s25n,2014-03-15,20140315053119,UNKNOWN,FEMALE,44.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,746.0,Saturday,2014,3,5,March,74
aqaf70t5o1,2014-01-12,20140112003116,UNKNOWN,FEMALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,similar_listings,data,similar_listings,Mac Desktop,130.0,Sunday,2014,1,6,January,12
732mq6u3u6,2014-03-06,20140306162558,2014-05-01,FEMALE,18.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US,personalize,data,wishlist_content_update,Mac Desktop,1972.0,Thursday,2014,3,3,March,65
8to0sg2va9,2014-04-23,20140423210650,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,similar_listings,data,similar_listings,Windows Desktop,48.0,Wednesday,2014,4,2,April,113
jftk5ff4yj,2014-05-14,20140514173605,UNKNOWN,FEMALE,29.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,index,view,message_inbox,iPhone,199.0,Wednesday,2014,5,2,May,134
gwh077aw4w,2014-05-23,20140523191019,2014-05-25,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other,personalize,data,wishlist_content_update,Windows Desktop,1226.0,Friday,2014,5,4,May,143
xo3g6f7yxo,2014-01-13,20140113224337,2014-01-14,FEMALE,46.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,US,confirm_email,click,confirm_email_link,Windows Desktop,225301.0,Monday,2014,1,0,January,13
aaguyx0h1m,2014-04-24,20140424232211,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,1861.0,Thursday,2014,4,3,April,114
6ooq7mysqw,2014-05-28,20140528000609,UNKNOWN,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,search_results,click,view_search_results,Windows Desktop,47876.0,Wednesday,2014,5,2,May,148
gc9db4kt4m,2014-06-04,20140604130531,2014-06-06,FEMALE,56.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,FR,confirm_email,click,confirm_email_link,Windows Desktop,25909.0,Wednesday,2014,6,2,June,155
82npum90uk,2014-04-09,20140409224850,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,track_page_view,UNKNOWN,UNKNOWN,Windows Desktop,2742.0,Wednesday,2014,4,2,April,99
at9pzl3e5r,2014-06-28,20140628193438,UNKNOWN,MALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,ajax_photo_widget_form_iframe,-unknown-,-unknown-,Mac Desktop,1544.0,Saturday,2014,6,5,June,179
o7x1e8u24t,2014-03-13,20140313160719,2014-03-13,MALE,39.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,US,ajax_lwlb_contact,click,contact_host,Windows Desktop,75967.0,Thursday,2014,3,3,March,72
k2h6l1kz9b,2014-03-10,20140310062844,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,similar_listings,data,similar_listings,Mac Desktop,232.0,Monday,2014,3,0,March,69
ls01kzphj9,2014-02-15,20140215221805,2014-08-23,FEMALE,31.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,header_userpic,data,header_userpic,iPad Tablet,17.0,Saturday,2014,2,5,February,46
qwq5elbn9n,2014-04-03,20140403223153,2014-04-04,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show,view,p3,iPhone,10099.0,Thursday,2014,4,3,April,93
szwzfcny9p,2014-01-02,20140102185933,2014-01-04,FEMALE,48.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,show,UNKNOWN,UNKNOWN,iPad Tablet,50.0,Thursday,2014,1,3,January,2
7czwb1k0xr,2014-04-04,20140404164405,UNKNOWN,FEMALE,29.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,7789.0,Friday,2014,4,4,April,94
fwov59wvy8,2014-05-02,20140502022019,UNKNOWN,-unknown-,57.0,basic,0,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,NDF,update,submit,update_listing,Windows Desktop,45154.0,Friday,2014,5,4,May,122
cr853upwt8,2014-01-17,20140117034419,UNKNOWN,-unknown-,44.0,basic,24,en,direct,direct,untracked,Moweb,Other/Unknown,-unknown-,NDF,show,view,p3,Android App Unknown Phone/Tablet,49265.0,Friday,2014,1,4,January,17
3akmhulqig,2014-01-17,20140117055747,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,search_results,click,view_search_results,Windows Desktop,2999.0,Friday,2014,1,4,January,17
gob9jgv4qn,2014-06-24,20140624043742,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF,show,view,p3,Mac Desktop,0.0,Tuesday,2014,6,1,June,175
4t8ypgfvpj,2014-02-06,20140206211700,UNKNOWN,FEMALE,23.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,collections,view,user_wishlists,Android App Unknown Phone/Tablet,3558.0,Thursday,2014,2,3,February,37
uzbx4n10aa,2014-03-29,20140329074948,UNKNOWN,-unknown-,44.0,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,show,view,user_profile,Android App Unknown Phone/Tablet,435.0,Saturday,2014,3,5,March,88
fgda4mlgae,2014-06-13,20140613184701,2014-06-13,MALE,45.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,header_userpic,data,header_userpic,Mac Desktop,287.0,Friday,2014,6,4,June,164
uemlw6rt35,2014-05-17,20140517174548,2014-05-23,MALE,27.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,similar_listings,data,similar_listings,Mac Desktop,159701.0,Saturday,2014,5,5,May,137
dliutwswmk,2014-04-16,20140416191413,2014-04-17,FEMALE,58.0,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,US,similar_listings,data,similar_listings,Mac Desktop,1100.0,Wednesday,2014,4,2,April,106
jjmj2h8hxj,2014-04-02,20140402022411,2014-04-06,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,other,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,825.0,Wednesday,2014,4,2,April,92
i504qg8xt7,2014-01-22,20140122054842,2014-01-22,MALE,43.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,IT,faq_experiment_ids,-unknown-,-unknown-,-unknown-,73.0,Wednesday,2014,1,2,January,22
t6hf2g57ii,2014-03-20,20140320223722,2014-03-25,FEMALE,35.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,verify,-unknown-,-unknown-,iPad Tablet,27241.0,Thursday,2014,3,3,March,79
sj0yxww0ia,2014-03-31,20140331210311,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF,UNKNOWN,message_post,message_post,-unknown-,173346.0,Monday,2014,3,0,March,90
b22l98tfhb,2014-06-04,20140604230228,UNKNOWN,MALE,18.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,show,UNKNOWN,UNKNOWN,Windows Desktop,37.0,Wednesday,2014,6,2,June,155
4b9m6xqgz6,2014-05-23,20140523193642,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF,index,-unknown-,-unknown-,Android Phone,61.0,Friday,2014,5,4,May,143
09f893syzc,2014-04-30,20140430235025,2014-05-01,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,44.0,Wednesday,2014,4,2,April,120
r0f7m5y817,2014-05-14,20140514060557,2014-05-19,FEMALE,19.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,show,UNKNOWN,UNKNOWN,Mac Desktop,55.0,Wednesday,2014,5,2,May,134
jizy7wf18f,2014-03-07,20140307012557,UNKNOWN,MALE,24.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,index,-unknown-,-unknown-,Mac Desktop,10715.0,Friday,2014,3,4,March,66
2yukv396ym,2014-03-19,20140319102411,UNKNOWN,FEMALE,36.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,index,view,view_search_results,Windows Desktop,851.0,Wednesday,2014,3,2,March,78
yt32ytnwlz,2014-06-20,20140620031200,UNKNOWN,FEMALE,37.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,index,view,your_listings,Mac Desktop,897.0,Friday,2014,6,4,June,171
daagfbniss,2014-06-22,20140622153620,UNKNOWN,FEMALE,42.0,facebook,0,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,NDF,reviews,data,listing_reviews,-unknown-,73.0,Sunday,2014,6,6,June,173
i964okhqu5,2014-06-17,20140617232629,UNKNOWN,FEMALE,27.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,127.0,Tuesday,2014,6,1,June,168
p95ne1zuq5,2014-05-28,20140528185752,2014-06-24,-unknown-,44.0,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,US,similar_listings,data,similar_listings,Windows Desktop,83.0,Wednesday,2014,5,2,May,148
rnekihyoh0,2014-04-20,20140420063547,2014-04-22,FEMALE,48.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,other,confirm_email,click,confirm_email_link,Windows Desktop,198136.0,Sunday,2014,4,6,April,110
0inpfa08n6,2014-02-24,20140224222708,UNKNOWN,MALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,search,click,view_search_results,-unknown-,24601.0,Monday,2014,2,0,February,55
xt9ka3d4sw,2014-01-08,20140108204241,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,personalize,data,wishlist_content_update,Mac Desktop,52.0,Wednesday,2014,1,2,January,8
vd2s9e5xbm,2014-03-13,20140313182926,2014-03-17,-unknown-,37.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,verify,-unknown-,-unknown-,Mac Desktop,29706.0,Thursday,2014,3,3,March,72
b5me22yayl,2014-04-20,20140420003200,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,search_results,click,view_search_results,Windows Desktop,3595.0,Sunday,2014,4,6,April,110
83o2uni4mo,2014-05-02,20140502035148,2014-05-04,MALE,29.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,similar_listings,data,similar_listings,Windows Desktop,399.0,Friday,2014,5,4,May,122
rc13obqs6r,2014-04-17,20140417181604,UNKNOWN,MALE,25.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,show,view,p3,Windows Desktop,325.0,Thursday,2014,4,3,April,107
knn1mue8lt,2014-06-14,20140614002547,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Android Tablet,-unknown-,NDF,search,click,view_search_results,Tablet,5567.0,Saturday,2014,6,5,June,165
hrwuiib5rf,2014-02-23,20140223052705,2014-02-27,FEMALE,32.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,similar_listings,data,similar_listings,Windows Desktop,196.0,Sunday,2014,2,6,February,54
pttf8j20v8,2014-03-20,20140320065614,2014-03-20,FEMALE,29.0,facebook,12,en,api,other,linked,iOS,Mac Desktop,Chrome,US,show,view,p3,Mac Desktop,7807.0,Thursday,2014,3,3,March,79
crx78v87uc,2014-02-07,20140207170952,2014-02-10,MALE,28.0,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,search,click,view_search_results,Android App Unknown Phone/Tablet,88.0,Friday,2014,2,4,February,38
66wc9bfpww,2014-04-04,20140404000701,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,active,-unknown-,-unknown-,iPhone,2.0,Friday,2014,4,4,April,94
rdafqea5hm,2014-03-24,20140324001740,UNKNOWN,FEMALE,60.0,facebook,0,en,seo,yahoo,linked,Web,Windows Desktop,Firefox,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,1147.0,Monday,2014,3,0,March,83
qab9rwxdch,2014-01-26,20140126025234,UNKNOWN,FEMALE,51.0,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,NDF,ask_question,submit,contact_host,iPad Tablet,972.0,Sunday,2014,1,6,January,26
jxksjs875y,2014-06-28,20140628205651,2014-07-02,FEMALE,26.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,CA,similar_listings_v2,UNKNOWN,UNKNOWN,Mac Desktop,194.0,Saturday,2014,6,5,June,179
s7oc1n91g9,2014-06-12,20140612043428,UNKNOWN,-unknown-,44.0,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,NDF,payment_methods,-unknown-,-unknown-,iPhone,5866.0,Thursday,2014,6,3,June,163
z58hrp61ca,2014-04-22,20140422162427,2014-06-05,FEMALE,35.0,basic,25,en,direct,direct,untracked,iOS,iPad,-unknown-,US,social_connections,data,user_social_connections,iPad Tablet,724.0,Tuesday,2014,4,1,April,112
oybypqh74w,2014-03-23,20140323172942,2014-03-23,-unknown-,38.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,listings,-unknown-,-unknown-,Mac Desktop,249.0,Sunday,2014,3,6,March,82
9l9wggjdcq,2014-04-17,20140417125352,UNKNOWN,MALE,52.0,facebook,0,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,show,UNKNOWN,UNKNOWN,Windows Desktop,15.0,Thursday,2014,4,3,April,107
nh6ojzrqcm,2014-03-26,20140326053639,UNKNOWN,-unknown-,44.0,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,search,click,view_search_results,Android App Unknown Phone/Tablet,120.0,Wednesday,2014,3,2,March,85
jx1ensoyqo,2014-04-29,20140429015300,2014-07-01,FEMALE,20.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,travel_plans_current,view,your_trips,Mac Desktop,685.0,Tuesday,2014,4,1,April,119
in3vgaq15d,2014-04-15,20140415022523,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,search_results,click,view_search_results,Mac Desktop,1894.0,Tuesday,2014,4,1,April,105
si7du7o3yi,2014-05-18,20140518020840,UNKNOWN,MALE,48.0,basic,0,en,seo,google,tracked-other,Web,Windows Desktop,Chrome,NDF,apply_reservation,submit,apply_coupon,Windows Desktop,34262.0,Sunday,2014,5,6,May,138
y85kh0y01v,2014-05-21,20140521182104,2014-05-21,MALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,index,view,message_thread,Windows Desktop,55805.0,Wednesday,2014,5,2,May,141
0q7luv4uf6,2014-05-02,20140502175643,2014-05-06,MALE,35.0,basic,24,ko,direct,direct,untracked,Moweb,Android Phone,Mobile Firefox,US,show,-unknown-,-unknown-,-unknown-,12085.0,Friday,2014,5,4,May,122
mx3obegel8,2014-04-20,20140420011431,2014-04-26,MALE,25.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,show,UNKNOWN,UNKNOWN,Windows Desktop,1060.0,Sunday,2014,4,6,April,110
53oau8cwj2,2014-04-20,20140420220728,UNKNOWN,MALE,31.0,facebook,12,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,social_connections,data,user_social_connections,Android App Unknown Phone/Tablet,59.0,Sunday,2014,4,6,April,110
ubtc46x95z,2014-03-23,20140323051145,2014-03-23,-unknown-,34.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,UNKNOWN,message_post,message_post,Windows Desktop,1207.0,Sunday,2014,3,6,March,82
x9mpq0dzgo,2014-05-18,20140518080554,UNKNOWN,MALE,48.0,facebook,0,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,new,view,list_your_space,Windows Desktop,2160.0,Sunday,2014,5,6,May,138
sedditw4j9,2014-05-08,20140508082600,UNKNOWN,-unknown-,44.0,basic,23,ko,direct,direct,untracked,Android,Android Phone,-unknown-,NDF,show,view,user_profile,Android Phone,229.0,Thursday,2014,5,3,May,128
cgsraafl2h,2014-04-02,20140402214355,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,2.0,Wednesday,2014,4,2,April,92
qbr4nccm6h,2014-05-17,20140517152655,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,1.0,Saturday,2014,5,5,May,137
0drplnhpnx,2014-01-28,20140128014617,2014-04-07,-unknown-,44.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,IT,similar_listings,data,similar_listings,Mac Desktop,184.0,Tuesday,2014,1,1,January,28
nhjhti1fq8,2014-03-29,20140329013118,2014-04-03,-unknown-,24.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show,UNKNOWN,UNKNOWN,Mac Desktop,30.0,Saturday,2014,3,5,March,88
ooq3l0vbkq,2014-03-31,20140331164436,2014-04-01,MALE,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,identity,-unknown-,-unknown-,Mac Desktop,927017.0,Monday,2014,3,0,March,90
i1i8sufp18,2014-03-29,20140329020639,2014-04-04,MALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other,multi_message,message_post,message_post,Mac Desktop,2014.0,Saturday,2014,3,5,March,88
